record,segment,rhythm,time,ecg
07879,07879_Normal,Normal,5.584,-0.02
07879,07879_Normal,Normal,5.588,-0.025
07879,07879_Normal,Normal,5.592,-0.025
07879,07879_Normal,Normal,5.596,-0.03
07879,07879_Normal,Normal,5.6,-0.01
07879,07879_Normal,Normal,5.604,-0.02
07879,07879_Normal,Normal,5.608,-0.025
07879,07879_Normal,Normal,5.612,-0.015
07879,07879_Normal,Normal,5.616,-0.035
07879,07879_Normal,Normal,5.62,-0.01
07879,07879_Normal,Normal,5.624,-0.01
07879,07879_Normal,Normal,5.628,0.0
07879,07879_Normal,Normal,5.632,-0.015
07879,07879_Normal,Normal,5.636,-0.015
07879,07879_Normal,Normal,5.64,-0.025
07879,07879_Normal,Normal,5.644,-0.005
07879,07879_Normal,Normal,5.648,0.045
07879,07879_Normal,Normal,5.652,0.095
07879,07879_Normal,Normal,5.656,0.185
07879,07879_Normal,Normal,5.66,0.295
07879,07879_Normal,Normal,5.664,0.345
07879,07879_Normal,Normal,5.668,0.335
07879,07879_Normal,Normal,5.672,0.27
07879,07879_Normal,Normal,5.676,0.145
07879,07879_Normal,Normal,5.68,-0.055
07879,07879_Normal,Normal,5.684,-0.205
07879,07879_Normal,Normal,5.688,-0.2
07879,07879_Normal,Normal,5.692,-0.15
07879,07879_Normal,Normal,5.696,-0.075
07879,07879_Normal,Normal,5.7,-0.045
07879,07879_Normal,Normal,5.704,-0.065
07879,07879_Normal,Normal,5.708,-0.08
07879,07879_Normal,Normal,5.712,-0.05
07879,07879_Normal,Normal,5.716,-0.01
07879,07879_Normal,Normal,5.72,-0.035
07879,07879_Normal,Normal,5.724,-0.05
07879,07879_Normal,Normal,5.728,-0.04
07879,07879_Normal,Normal,5.732,-0.065
07879,07879_Normal,Normal,5.736,-0.065
07879,07879_Normal,Normal,5.74,-0.06
07879,07879_Normal,Normal,5.744,-0.045
07879,07879_Normal,Normal,5.748,-0.05
07879,07879_Normal,Normal,5.752,-0.035
07879,07879_Normal,Normal,5.756,-0.065
07879,07879_Normal,Normal,5.76,-0.04
07879,07879_Normal,Normal,5.764,-0.03
07879,07879_Normal,Normal,5.768,-0.055
07879,07879_Normal,Normal,5.772,-0.065
07879,07879_Normal,Normal,5.776,-0.055
07879,07879_Normal,Normal,5.78,-0.05
07879,07879_Normal,Normal,5.784,-0.045
07879,07879_Normal,Normal,5.788,-0.065
07879,07879_Normal,Normal,5.792,-0.045
07879,07879_Normal,Normal,5.796,-0.045
07879,07879_Normal,Normal,5.8,-0.045
07879,07879_Normal,Normal,5.804,-0.05
07879,07879_Normal,Normal,5.808,-0.04
07879,07879_Normal,Normal,5.812,-0.06
07879,07879_Normal,Normal,5.816,-0.03
07879,07879_Normal,Normal,5.82,-0.055
07879,07879_Normal,Normal,5.824,-0.05
07879,07879_Normal,Normal,5.828,-0.035
07879,07879_Normal,Normal,5.832,-0.035
07879,07879_Normal,Normal,5.836,-0.045
07879,07879_Normal,Normal,5.84,-0.05
07879,07879_Normal,Normal,5.844,-0.065
07879,07879_Normal,Normal,5.848,-0.04
07879,07879_Normal,Normal,5.852,-0.035
07879,07879_Normal,Normal,5.856,-0.025
07879,07879_Normal,Normal,5.86,-0.04
07879,07879_Normal,Normal,5.864,-0.04
07879,07879_Normal,Normal,5.868,-0.04
07879,07879_Normal,Normal,5.872,-0.06
07879,07879_Normal,Normal,5.876,-0.025
07879,07879_Normal,Normal,5.88,-0.03
07879,07879_Normal,Normal,5.884,-0.03
07879,07879_Normal,Normal,5.888,-0.035
07879,07879_Normal,Normal,5.892,-0.03
07879,07879_Normal,Normal,5.896,-0.04
07879,07879_Normal,Normal,5.9,-0.035
07879,07879_Normal,Normal,5.904,-0.035
07879,07879_Normal,Normal,5.908,-0.05
07879,07879_Normal,Normal,5.912,-0.05
07879,07879_Normal,Normal,5.916,-0.035
07879,07879_Normal,Normal,5.92,-0.035
07879,07879_Normal,Normal,5.924,-0.045
07879,07879_Normal,Normal,5.928,-0.055
07879,07879_Normal,Normal,5.932,-0.06
07879,07879_Normal,Normal,5.936,-0.055
07879,07879_Normal,Normal,5.94,-0.05
07879,07879_Normal,Normal,5.944,-0.045
07879,07879_Normal,Normal,5.948,-0.035
07879,07879_Normal,Normal,5.952,-0.03
07879,07879_Normal,Normal,5.956,-0.06
07879,07879_Normal,Normal,5.96,-0.035
07879,07879_Normal,Normal,5.964,-0.05
07879,07879_Normal,Normal,5.968,-0.035
07879,07879_Normal,Normal,5.972,-0.015
07879,07879_Normal,Normal,5.976,0.005
07879,07879_Normal,Normal,5.98,-0.005
07879,07879_Normal,Normal,5.984,-0.025
07879,07879_Normal,Normal,5.988,0.0
07879,07879_Normal,Normal,5.992,0.005
07879,07879_Normal,Normal,5.996,0.005
07879,07879_Normal,Normal,6.0,-0.005
07879,07879_Normal,Normal,6.004,-0.01
07879,07879_Normal,Normal,6.008,0.005
07879,07879_Normal,Normal,6.012,0.0
07879,07879_Normal,Normal,6.016,-0.005
07879,07879_Normal,Normal,6.02,-0.02
07879,07879_Normal,Normal,6.024,-0.01
07879,07879_Normal,Normal,6.028,-0.01
07879,07879_Normal,Normal,6.032,-0.005
07879,07879_Normal,Normal,6.036,-0.005
07879,07879_Normal,Normal,6.04,0.0
07879,07879_Normal,Normal,6.044,-0.005
07879,07879_Normal,Normal,6.048,0.0
07879,07879_Normal,Normal,6.052,-0.025
07879,07879_Normal,Normal,6.056,-0.005
07879,07879_Normal,Normal,6.06,-0.015
07879,07879_Normal,Normal,6.064,-0.005
07879,07879_Normal,Normal,6.068,0.005
07879,07879_Normal,Normal,6.072,-0.01
07879,07879_Normal,Normal,6.076,-0.005
07879,07879_Normal,Normal,6.08,-0.005
07879,07879_Normal,Normal,6.084,0.0
07879,07879_Normal,Normal,6.088,0.0
07879,07879_Normal,Normal,6.092,0.0
07879,07879_Normal,Normal,6.096,0.005
07879,07879_Normal,Normal,6.1,0.0
07879,07879_Normal,Normal,6.104,0.005
07879,07879_Normal,Normal,6.108,0.0
07879,07879_Normal,Normal,6.112,0.015
07879,07879_Normal,Normal,6.116,0.005
07879,07879_Normal,Normal,6.12,0.01
07879,07879_Normal,Normal,6.124,0.005
07879,07879_Normal,Normal,6.128,0.01
07879,07879_Normal,Normal,6.132,0.0
07879,07879_Normal,Normal,6.136,0.02
07879,07879_Normal,Normal,6.14,0.0
07879,07879_Normal,Normal,6.144,0.02
07879,07879_Normal,Normal,6.148,0.0
07879,07879_Normal,Normal,6.152,0.005
07879,07879_Normal,Normal,6.156,0.005
07879,07879_Normal,Normal,6.16,0.0
07879,07879_Normal,Normal,6.164,0.015
07879,07879_Normal,Normal,6.168,0.0
07879,07879_Normal,Normal,6.172,-0.005
07879,07879_Normal,Normal,6.176,-0.005
07879,07879_Normal,Normal,6.18,-0.02
07879,07879_Normal,Normal,6.184,0.005
07879,07879_Normal,Normal,6.188,-0.025
07879,07879_Normal,Normal,6.192,-0.01
07879,07879_Normal,Normal,6.196,0.0
07879,07879_Normal,Normal,6.2,-0.005
07879,07879_Normal,Normal,6.204,0.0
07879,07879_Normal,Normal,6.208,0.005
07879,07879_Normal,Normal,6.212,0.0
07879,07879_Normal,Normal,6.216,-0.005
07879,07879_Normal,Normal,6.22,-0.01
07879,07879_Normal,Normal,6.224,-0.005
07879,07879_Normal,Normal,6.228,-0.005
07879,07879_Normal,Normal,6.232,-0.02
07879,07879_Normal,Normal,6.236,-0.01
07879,07879_Normal,Normal,6.24,-0.02
07879,07879_Normal,Normal,6.244,0.0
07879,07879_Normal,Normal,6.248,-0.01
07879,07879_Normal,Normal,6.252,-0.015
07879,07879_Normal,Normal,6.256,-0.015
07879,07879_Normal,Normal,6.26,-0.01
07879,07879_Normal,Normal,6.264,-0.02
07879,07879_Normal,Normal,6.268,0.0
07879,07879_Normal,Normal,6.272,-0.01
07879,07879_Normal,Normal,6.276,-0.005
07879,07879_Normal,Normal,6.28,-0.01
07879,07879_Normal,Normal,6.284,0.0
07879,07879_Normal,Normal,6.288,0.0
07879,07879_Normal,Normal,6.292,0.005
07879,07879_Normal,Normal,6.296,0.005
07879,07879_Normal,Normal,6.3,-0.02
07879,07879_Normal,Normal,6.304,0.0
07879,07879_Normal,Normal,6.308,0.0
07879,07879_Normal,Normal,6.312,0.0
07879,07879_Normal,Normal,6.316,0.005
07879,07879_Normal,Normal,6.32,-0.01
07879,07879_Normal,Normal,6.324,0.01
07879,07879_Normal,Normal,6.328,-0.015
07879,07879_Normal,Normal,6.332,0.0
07879,07879_Normal,Normal,6.336,0.005
07879,07879_Normal,Normal,6.34,-0.01
07879,07879_Normal,Normal,6.344,-0.01
07879,07879_Normal,Normal,6.348,0.005
07879,07879_Normal,Normal,6.352,0.0
07879,07879_Normal,Normal,6.356,-0.01
07879,07879_Normal,Normal,6.36,0.0
07879,07879_Normal,Normal,6.364,0.0
07879,07879_Normal,Normal,6.368,0.0
07879,07879_Normal,Normal,6.372,0.01
07879,07879_Normal,Normal,6.376,0.01
07879,07879_Normal,Normal,6.38,0.005
07879,07879_Normal,Normal,6.384,0.0
07879,07879_Normal,Normal,6.388,0.015
07879,07879_Normal,Normal,6.392,0.0
07879,07879_Normal,Normal,6.396,0.0
07879,07879_Normal,Normal,6.4,0.01
07879,07879_Normal,Normal,6.404,0.01
07879,07879_Normal,Normal,6.408,0.005
07879,07879_Normal,Normal,6.412,0.01
07879,07879_Normal,Normal,6.416,0.015
07879,07879_Normal,Normal,6.42,0.0
07879,07879_Normal,Normal,6.424,0.01
07879,07879_Normal,Normal,6.428,0.005
07879,07879_Normal,Normal,6.432,-0.005
07879,07879_Normal,Normal,6.436,0.005
07879,07879_Normal,Normal,6.44,0.005
07879,07879_Normal,Normal,6.444,0.005
07879,07879_Normal,Normal,6.448,0.01
07879,07879_Normal,Normal,6.452,0.0
07879,07879_Normal,Normal,6.456,0.01
07879,07879_Normal,Normal,6.46,0.015
07879,07879_Normal,Normal,6.464,0.04
07879,07879_Normal,Normal,6.468,0.045
07879,07879_Normal,Normal,6.472,0.03
07879,07879_Normal,Normal,6.476,0.05
07879,07879_Normal,Normal,6.48,0.07
07879,07879_Normal,Normal,6.484,0.075
07879,07879_Normal,Normal,6.488,0.06
07879,07879_Normal,Normal,6.492,0.045
07879,07879_Normal,Normal,6.496,0.035
07879,07879_Normal,Normal,6.5,0.045
07879,07879_Normal,Normal,6.504,0.05
07879,07879_Normal,Normal,6.508,0.02
07879,07879_Normal,Normal,6.512,0.015
07879,07879_Normal,Normal,6.516,0.01
07879,07879_Normal,Normal,6.52,0.0
07879,07879_Normal,Normal,6.524,-0.01
07879,07879_Normal,Normal,6.528,-0.005
07879,07879_Normal,Normal,6.532,0.015
07879,07879_Normal,Normal,6.536,0.02
07879,07879_Normal,Normal,6.54,0.005
07879,07879_Normal,Normal,6.544,0.005
07879,07879_Normal,Normal,6.548,0.0
07879,07879_Normal,Normal,6.552,-0.005
07879,07879_Normal,Normal,6.556,-0.005
07879,07879_Normal,Normal,6.56,0.01
07879,07879_Normal,Normal,6.564,0.005
07879,07879_Normal,Normal,6.568,0.01
07879,07879_Normal,Normal,6.572,0.0
07879,07879_Normal,Normal,6.576,0.0
07879,07879_Normal,Normal,6.58,0.005
07879,07879_Normal,Normal,6.584,0.0
07879,07879_Normal,Normal,6.588,-0.015
07879,07879_Normal,Normal,6.592,-0.015
07879,07879_Normal,Normal,6.596,-0.01
07879,07879_Normal,Normal,6.6,-0.015
07879,07879_Normal,Normal,6.604,-0.02
07879,07879_Normal,Normal,6.608,0.0
07879,07879_Normal,Normal,6.612,0.0
07879,07879_Normal,Normal,6.616,-0.005
07879,07879_Normal,Normal,6.62,0.005
07879,07879_Normal,Normal,6.624,0.005
07879,07879_Normal,Normal,6.628,-0.005
07879,07879_Normal,Normal,6.632,0.02
07879,07879_Normal,Normal,6.636,0.085
07879,07879_Normal,Normal,6.64,0.125
07879,07879_Normal,Normal,6.644,0.21
07879,07879_Normal,Normal,6.648,0.3
07879,07879_Normal,Normal,6.652,0.355
07879,07879_Normal,Normal,6.656,0.315
07879,07879_Normal,Normal,6.66,0.25
07879,07879_Normal,Normal,6.664,0.125
07879,07879_Normal,Normal,6.668,-0.05
07879,07879_Normal,Normal,6.672,-0.165
07879,07879_Normal,Normal,6.676,-0.14
07879,07879_Normal,Normal,6.68,-0.1
07879,07879_Normal,Normal,6.684,-0.035
07879,07879_Normal,Normal,6.688,-0.03
07879,07879_Normal,Normal,6.692,-0.04
07879,07879_Normal,Normal,6.696,-0.04
07879,07879_Normal,Normal,6.7,-0.03
07879,07879_Normal,Normal,6.704,-0.035
07879,07879_Normal,Normal,6.708,-0.03
07879,07879_Normal,Normal,6.712,-0.035
07879,07879_Normal,Normal,6.716,-0.035
07879,07879_Normal,Normal,6.72,-0.015
07879,07879_Normal,Normal,6.724,-0.03
07879,07879_Normal,Normal,6.728,-0.02
07879,07879_Normal,Normal,6.732,-0.035
07879,07879_Normal,Normal,6.736,-0.055
07879,07879_Normal,Normal,6.74,-0.045
07879,07879_Normal,Normal,6.744,-0.03
07879,07879_Normal,Normal,6.748,-0.03
07879,07879_Normal,Normal,6.752,-0.06
07879,07879_Normal,Normal,6.756,-0.035
07879,07879_Normal,Normal,6.76,-0.04
07879,07879_Normal,Normal,6.764,-0.04
07879,07879_Normal,Normal,6.768,-0.03
07879,07879_Normal,Normal,6.772,-0.04
07879,07879_Normal,Normal,6.776,-0.04
07879,07879_Normal,Normal,6.78,-0.03
07879,07879_Normal,Normal,6.784,-0.025
07879,07879_Normal,Normal,6.788,-0.03
07879,07879_Normal,Normal,6.792,-0.03
07879,07879_Normal,Normal,6.796,-0.03
07879,07879_Normal,Normal,6.8,-0.045
07879,07879_Normal,Normal,6.804,-0.03
07879,07879_Normal,Normal,6.808,-0.045
07879,07879_Normal,Normal,6.812,-0.02
07879,07879_Normal,Normal,6.816,-0.025
07879,07879_Normal,Normal,6.82,-0.03
07879,07879_Normal,Normal,6.824,-0.065
07879,07879_Normal,Normal,6.828,-0.045
07879,07879_Normal,Normal,6.832,-0.04
07879,07879_Normal,Normal,6.836,-0.035
07879,07879_Normal,Normal,6.84,-0.025
07879,07879_Normal,Normal,6.844,-0.02
07879,07879_Normal,Normal,6.848,-0.04
07879,07879_Normal,Normal,6.852,-0.03
07879,07879_Normal,Normal,6.856,-0.05
07879,07879_Normal,Normal,6.86,-0.01
07879,07879_Normal,Normal,6.864,-0.02
07879,07879_Normal,Normal,6.868,-0.015
07879,07879_Normal,Normal,6.872,-0.035
07879,07879_Normal,Normal,6.876,-0.03
07879,07879_Normal,Normal,6.88,-0.015
07879,07879_Normal,Normal,6.884,-0.025
07879,07879_Normal,Normal,6.888,-0.035
07879,07879_Normal,Normal,6.892,-0.025
07879,07879_Normal,Normal,6.896,-0.03
07879,07879_Normal,Normal,6.9,-0.035
07879,07879_Normal,Normal,6.904,-0.035
07879,07879_Normal,Normal,6.908,-0.04
07879,07879_Normal,Normal,6.912,-0.05
07879,07879_Normal,Normal,6.916,-0.04
07879,07879_Normal,Normal,6.92,-0.05
07879,07879_Normal,Normal,6.924,-0.05
07879,07879_Normal,Normal,6.928,-0.035
07879,07879_Normal,Normal,6.932,-0.01
07879,07879_Normal,Normal,6.936,-0.015
07879,07879_Normal,Normal,6.94,-0.02
07879,07879_Normal,Normal,6.944,-0.02
07879,07879_Normal,Normal,6.948,-0.025
07879,07879_Normal,Normal,6.952,-0.04
07879,07879_Normal,Normal,6.956,-0.03
07879,07879_Normal,Normal,6.96,-0.005
07879,07879_Normal,Normal,6.964,-0.005
07879,07879_Normal,Normal,6.968,0.0
07879,07879_Normal,Normal,6.972,-0.005
07879,07879_Normal,Normal,6.976,0.01
07879,07879_Normal,Normal,6.98,0.0
07879,07879_Normal,Normal,6.984,0.0
07879,07879_Normal,Normal,6.988,0.005
07879,07879_Normal,Normal,6.992,0.005
07879,07879_Normal,Normal,6.996,-0.005
07879,07879_Normal,Normal,7.0,-0.015
07879,07879_Normal,Normal,7.004,-0.02
07879,07879_Normal,Normal,7.008,-0.01
07879,07879_Normal,Normal,7.012,-0.01
07879,07879_Normal,Normal,7.016,-0.025
07879,07879_Normal,Normal,7.02,-0.015
07879,07879_Normal,Normal,7.024,-0.02
07879,07879_Normal,Normal,7.028,-0.03
07879,07879_Normal,Normal,7.032,-0.025
07879,07879_Normal,Normal,7.036,-0.025
07879,07879_Normal,Normal,7.04,-0.03
07879,07879_Normal,Normal,7.044,-0.015
07879,07879_Normal,Normal,7.048,-0.005
07879,07879_Normal,Normal,7.052,-0.01
07879,07879_Normal,Normal,7.056,-0.015
07879,07879_Normal,Normal,7.06,-0.01
07879,07879_Normal,Normal,7.064,-0.02
07879,07879_Normal,Normal,7.068,-0.005
07879,07879_Normal,Normal,7.072,-0.015
07879,07879_Normal,Normal,7.076,-0.01
07879,07879_Normal,Normal,7.08,-0.01
07879,07879_Normal,Normal,7.084,-0.015
07879,07879_Normal,Normal,7.088,-0.01
07879,07879_Normal,Normal,7.092,-0.015
07879,07879_Normal,Normal,7.096,-0.015
07879,07879_Normal,Normal,7.1,-0.01
07879,07879_Normal,Normal,7.104,-0.005
07879,07879_Normal,Normal,7.108,0.0
07879,07879_Normal,Normal,7.112,-0.01
07879,07879_Normal,Normal,7.116,-0.02
07879,07879_Normal,Normal,7.12,0.0
07879,07879_Normal,Normal,7.124,-0.02
07879,07879_Normal,Normal,7.128,-0.005
07879,07879_Normal,Normal,7.132,0.0
07879,07879_Normal,Normal,7.136,-0.01
07879,07879_Normal,Normal,7.14,0.0
07879,07879_Normal,Normal,7.144,0.0
07879,07879_Normal,Normal,7.148,-0.015
07879,07879_Normal,Normal,7.152,-0.02
07879,07879_Normal,Normal,7.156,-0.015
07879,07879_Normal,Normal,7.16,-0.025
07879,07879_Normal,Normal,7.164,-0.02
07879,07879_Normal,Normal,7.168,-0.035
07879,07879_Normal,Normal,7.172,-0.025
07879,07879_Normal,Normal,7.176,-0.03
07879,07879_Normal,Normal,7.18,-0.04
07879,07879_Normal,Normal,7.184,-0.015
07879,07879_Normal,Normal,7.188,-0.02
07879,07879_Normal,Normal,7.192,-0.04
07879,07879_Normal,Normal,7.196,-0.04
07879,07879_Normal,Normal,7.2,-0.02
07879,07879_Normal,Normal,7.204,-0.02
07879,07879_Normal,Normal,7.208,-0.055
07879,07879_Normal,Normal,7.212,-0.025
07879,07879_Normal,Normal,7.216,-0.03
07879,07879_Normal,Normal,7.22,-0.03
07879,07879_Normal,Normal,7.224,-0.025
07879,07879_Normal,Normal,7.228,-0.035
07879,07879_Normal,Normal,7.232,-0.04
07879,07879_Normal,Normal,7.236,-0.02
07879,07879_Normal,Normal,7.24,-0.03
07879,07879_Normal,Normal,7.244,-0.03
07879,07879_Normal,Normal,7.248,-0.035
07879,07879_Normal,Normal,7.252,-0.035
07879,07879_Normal,Normal,7.256,-0.04
07879,07879_Normal,Normal,7.26,-0.02
07879,07879_Normal,Normal,7.264,-0.03
07879,07879_Normal,Normal,7.268,-0.03
07879,07879_Normal,Normal,7.272,-0.035
07879,07879_Normal,Normal,7.276,-0.025
07879,07879_Normal,Normal,7.28,-0.025
07879,07879_Normal,Normal,7.284,0.0
07879,07879_Normal,Normal,7.288,0.005
07879,07879_Normal,Normal,7.292,-0.005
07879,07879_Normal,Normal,7.296,0.005
07879,07879_Normal,Normal,7.3,0.0
07879,07879_Normal,Normal,7.304,-0.015
07879,07879_Normal,Normal,7.308,-0.025
07879,07879_Normal,Normal,7.312,-0.035
07879,07879_Normal,Normal,7.316,-0.04
07879,07879_Normal,Normal,7.32,-0.045
07879,07879_Normal,Normal,7.324,-0.04
07879,07879_Normal,Normal,7.328,-0.04
07879,07879_Normal,Normal,7.332,-0.06
07879,07879_Normal,Normal,7.336,-0.06
07879,07879_Normal,Normal,7.34,-0.06
07879,07879_Normal,Normal,7.344,-0.05
07879,07879_Normal,Normal,7.348,-0.045
07879,07879_Normal,Normal,7.352,-0.05
07879,07879_Normal,Normal,7.356,-0.06
07879,07879_Normal,Normal,7.36,-0.055
07879,07879_Normal,Normal,7.364,-0.05
07879,07879_Normal,Normal,7.368,-0.055
07879,07879_Normal,Normal,7.372,-0.05
07879,07879_Normal,Normal,7.376,-0.045
07879,07879_Normal,Normal,7.38,-0.045
07879,07879_Normal,Normal,7.384,-0.055
07879,07879_Normal,Normal,7.388,-0.045
07879,07879_Normal,Normal,7.392,-0.04
07879,07879_Normal,Normal,7.396,-0.045
07879,07879_Normal,Normal,7.4,-0.02
07879,07879_Normal,Normal,7.404,-0.05
07879,07879_Normal,Normal,7.408,-0.065
07879,07879_Normal,Normal,7.412,-0.04
07879,07879_Normal,Normal,7.416,-0.035
07879,07879_Normal,Normal,7.42,-0.045
07879,07879_Normal,Normal,7.424,-0.045
07879,07879_Normal,Normal,7.428,-0.025
07879,07879_Normal,Normal,7.432,-0.025
07879,07879_Normal,Normal,7.436,-0.03
07879,07879_Normal,Normal,7.44,-0.005
07879,07879_Normal,Normal,7.444,0.005
07879,07879_Normal,Normal,7.448,0.04
07879,07879_Normal,Normal,7.452,0.09
07879,07879_Normal,Normal,7.456,0.16
07879,07879_Normal,Normal,7.46,0.235
07879,07879_Normal,Normal,7.464,0.325
07879,07879_Normal,Normal,7.468,0.37
07879,07879_Normal,Normal,7.472,0.315
07879,07879_Normal,Normal,7.476,0.19
07879,07879_Normal,Normal,7.48,0.025
07879,07879_Normal,Normal,7.484,-0.145
07879,07879_Normal,Normal,7.488,-0.175
07879,07879_Normal,Normal,7.492,-0.12
07879,07879_Normal,Normal,7.496,-0.07
07879,07879_Normal,Normal,7.5,-0.085
07879,07879_Normal,Normal,7.504,-0.08
07879,07879_Normal,Normal,7.508,-0.08
07879,07879_Normal,Normal,7.512,-0.065
07879,07879_Normal,Normal,7.516,-0.07
07879,07879_Normal,Normal,7.52,-0.065
07879,07879_Normal,Normal,7.524,-0.085
07879,07879_Normal,Normal,7.528,-0.065
07879,07879_Normal,Normal,7.532,-0.05
07879,07879_Normal,Normal,7.536,-0.065
07879,07879_Normal,Normal,7.54,-0.06
07879,07879_Normal,Normal,7.544,-0.06
07879,07879_Normal,Normal,7.548,-0.065
07879,07879_Normal,Normal,7.552,-0.065
07879,07879_Normal,Normal,7.556,-0.05
07879,07879_Normal,Normal,7.56,-0.055
07879,07879_Normal,Normal,7.564,-0.055
07879,07879_Normal,Normal,7.568,-0.065
07879,07879_Normal,Normal,7.572,-0.04
07879,07879_Normal,Normal,7.576,-0.06
07879,07879_Normal,Normal,7.58,-0.065
07879,07879_Normal,Normal,7.584,-0.07
07879,07879_Normal,Normal,7.588,-0.07
07879,07879_Normal,Normal,7.592,-0.055
07879,07879_Normal,Normal,7.596,-0.055
07879,07879_Normal,Normal,7.6,-0.08
07879,07879_Normal,Normal,7.604,-0.06
07879,07879_Normal,Normal,7.608,-0.06
07879,07879_Normal,Normal,7.612,-0.055
07879,07879_Normal,Normal,7.616,-0.05
07879,07879_Normal,Normal,7.62,-0.06
07879,07879_Normal,Normal,7.624,-0.05
07879,07879_Normal,Normal,7.628,-0.06
07879,07879_Normal,Normal,7.632,-0.065
07879,07879_Normal,Normal,7.636,-0.045
07879,07879_Normal,Normal,7.64,-0.06
07879,07879_Normal,Normal,7.644,-0.065
07879,07879_Normal,Normal,7.648,-0.045
07879,07879_Normal,Normal,7.652,-0.05
07879,07879_Normal,Normal,7.656,-0.055
07879,07879_Normal,Normal,7.66,-0.065
07879,07879_Normal,Normal,7.664,-0.05
07879,07879_Normal,Normal,7.668,-0.06
07879,07879_Normal,Normal,7.672,-0.055
07879,07879_Normal,Normal,7.676,-0.05
07879,07879_Normal,Normal,7.68,-0.05
07879,07879_Normal,Normal,7.684,-0.05
07879,07879_Normal,Normal,7.688,-0.055
07879,07879_Normal,Normal,7.692,-0.05
07879,07879_Normal,Normal,7.696,-0.055
07879,07879_Normal,Normal,7.7,-0.065
07879,07879_Normal,Normal,7.704,-0.055
07879,07879_Normal,Normal,7.708,-0.05
07879,07879_Normal,Normal,7.712,-0.04
07879,07879_Normal,Normal,7.716,-0.055
07879,07879_Normal,Normal,7.72,-0.06
07879,07879_Normal,Normal,7.724,-0.06
07879,07879_Normal,Normal,7.728,-0.055
07879,07879_Normal,Normal,7.732,-0.045
07879,07879_Normal,Normal,7.736,-0.04
07879,07879_Normal,Normal,7.74,-0.04
07879,07879_Normal,Normal,7.744,-0.04
07879,07879_Normal,Normal,7.748,-0.065
07879,07879_Normal,Normal,7.752,-0.065
07879,07879_Normal,Normal,7.756,-0.055
07879,07879_Normal,Normal,7.76,-0.055
07879,07879_Normal,Normal,7.764,-0.035
07879,07879_Normal,Normal,7.768,-0.025
07879,07879_Normal,Normal,7.772,-0.015
07879,07879_Normal,Normal,7.776,-0.04
07879,07879_Normal,Normal,7.78,-0.025
07879,07879_Normal,Normal,7.784,-0.025
07879,07879_Normal,Normal,7.788,-0.01
07879,07879_Normal,Normal,7.792,-0.025
07879,07879_Normal,Normal,7.796,-0.02
07879,07879_Normal,Normal,7.8,-0.03
07879,07879_Normal,Normal,7.804,-0.045
07879,07879_Normal,Normal,7.808,-0.025
07879,07879_Normal,Normal,7.812,-0.045
07879,07879_Normal,Normal,7.816,-0.025
07879,07879_Normal,Normal,7.82,-0.015
07879,07879_Normal,Normal,7.824,-0.04
07879,07879_Normal,Normal,7.828,-0.02
07879,07879_Normal,Normal,7.832,-0.025
07879,07879_Normal,Normal,7.836,-0.03
07879,07879_Normal,Normal,7.84,-0.025
07879,07879_Normal,Normal,7.844,-0.025
07879,07879_Normal,Normal,7.848,-0.035
07879,07879_Normal,Normal,7.852,-0.03
07879,07879_Normal,Normal,7.856,-0.04
07879,07879_Normal,Normal,7.86,-0.04
07879,07879_Normal,Normal,7.864,-0.035
07879,07879_Normal,Normal,7.868,-0.035
07879,07879_Normal,Normal,7.872,-0.03
07879,07879_Normal,Normal,7.876,-0.045
07879,07879_Normal,Normal,7.88,-0.04
07879,07879_Normal,Normal,7.884,-0.015
07879,07879_Normal,Normal,7.888,-0.045
07879,07879_Normal,Normal,7.892,-0.04
07879,07879_Normal,Normal,7.896,-0.025
07879,07879_Normal,Normal,7.9,-0.025
07879,07879_Normal,Normal,7.904,-0.04
07879,07879_Normal,Normal,7.908,-0.03
07879,07879_Normal,Normal,7.912,-0.04
07879,07879_Normal,Normal,7.916,-0.02
07879,07879_Normal,Normal,7.92,-0.03
07879,07879_Normal,Normal,7.924,-0.03
07879,07879_Normal,Normal,7.928,-0.035
07879,07879_Normal,Normal,7.932,-0.025
07879,07879_Normal,Normal,7.936,-0.03
07879,07879_Normal,Normal,7.94,-0.04
07879,07879_Normal,Normal,7.944,-0.05
07879,07879_Normal,Normal,7.948,-0.03
07879,07879_Normal,Normal,7.952,-0.04
07879,07879_Normal,Normal,7.956,-0.045
07879,07879_Normal,Normal,7.96,-0.045
07879,07879_Normal,Normal,7.964,-0.045
07879,07879_Normal,Normal,7.968,-0.035
07879,07879_Normal,Normal,7.972,-0.035
07879,07879_Normal,Normal,7.976,-0.045
07879,07879_Normal,Normal,7.98,-0.05
07879,07879_Normal,Normal,7.984,-0.075
07879,07879_Normal,Normal,7.988,-0.06
07879,07879_Normal,Normal,7.992,-0.065
07879,07879_Normal,Normal,7.996,-0.05
07879,07879_Normal,Normal,8.0,-0.06
07879,07879_Normal,Normal,8.004,-0.065
07879,07879_Normal,Normal,8.008,-0.045
07879,07879_Normal,Normal,8.012,-0.04
07879,07879_Normal,Normal,8.016,-0.055
07879,07879_Normal,Normal,8.02,-0.06
07879,07879_Normal,Normal,8.024,-0.065
07879,07879_Normal,Normal,8.028,-0.06
07879,07879_Normal,Normal,8.032,-0.065
07879,07879_Normal,Normal,8.036,-0.04
